 ,Area,XM,YM,Perim.,Major,Minor,Angle,Slice,MinThr,MaxThr
624,6,778.667,490.500,4536,15.843,0.482,179.430,624,228,255
625,9,769.389,691.611,4536,46.766,0.245,90.186,625,228,255
626,5,857.700,666.900,4536,15.307,0.416,122.017,626,228,255
627,14,793.500,345.357,4536,6.028,2.957,145.485,627,228,255
628,39,710.167,724.756,4536,8.053,6.166,39.126,628,228,255
629,0,NaN,NaN,4536,NaN,NaN,0.000,629,228,255
630,5,663.500,463.700,4536,61.095,0.104,66.549,630,228,255
631,22,589.000,819.045,4536,17.546,1.596,15.598,631,228,255
632,11,618.955,648.318,4536,14.773,0.948,23.752,632,228,255
633,6,588.667,669.667,4536,13.637,0.560,63.120,633,228,255
634,13,809.962,710.962,4536,8.666,1.910,1.840,634,228,255
635,19,730.447,330.974,4536,28.929,0.836,99.170,635,228,255
636,37,765.662,584.176,4536,8.594,5.481,110.869,636,228,255
637,22,662.955,601.455,4536,7.950,3.523,46.917,637,228,255
638,62,565.145,611.952,4536,13.746,5.743,141.920,638,228,255
639,26,643.654,420.769,4536,5.936,5.576,150.370,639,228,255
640,31,661.629,634.565,4536,16.620,2.375,157.469,640,228,255
641,14,752.357,733.214,4536,8.946,1.993,166.028,641,228,255
642,15,664.167,623.567,4536,7.154,2.669,157.665,642,228,255
643,15,653.433,605.033,4536,6.261,3.050,140.122,643,228,255
644,13,506.885,557.346,4536,5.217,3.173,66.565,644,228,255
645,20,479.700,416.200,4536,7.932,3.210,148.997,645,228,255
646,5,686.700,705.900,4536,9.431,0.675,0.328,646,228,255
647,6,542.000,501.500,4536,38.859,0.197,70.232,647,228,255
648,4,532.750,453.500,4536,44.983,0.113,89.958,648,228,255
649,31,595.306,385.532,4536,10.793,3.657,87.149,649,228,255
650,21,514.405,414.833,4536,11.299,2.367,19.968,650,228,255
651,11,710.409,720.409,4536,7.972,1.757,120.743,651,228,255
652,8,617.000,628.125,4536,7.783,1.309,110.800,652,228,255
653,1,714.500,680.500,4536,1.128,1.128,0.000,653,228,255
654,10,702.500,477.900,4536,32.053,0.397,93.171,654,228,255
655,19,602.447,635.553,4536,34.862,0.694,172.844,655,228,255
656,0,NaN,NaN,4536,NaN,NaN,0.000,656,228,255
657,2,466.000,462.000,4536,2.596,0.981,45.000,657,228,255
658,0,NaN,NaN,4536,NaN,NaN,0.000,658,228,255
659,0,NaN,NaN,4536,NaN,NaN,0.000,659,228,255
660,0,NaN,NaN,4536,NaN,NaN,0.000,660,228,255
661,0,NaN,NaN,4536,NaN,NaN,0.000,661,228,255
662,0,NaN,NaN,4536,NaN,NaN,0.000,662,228,255
663,1,962.500,658.500,4536,1.128,1.128,0.000,663,228,255
664,41,733.037,698.256,4536,15.801,3.304,73.719,664,228,255
665,5,471.500,369.700,4536,3.086,2.063,55.901,665,228,255
666,0,NaN,NaN,4536,NaN,NaN,0.000,666,228,255
667,0,NaN,NaN,4536,NaN,NaN,0.000,667,228,255
668,0,NaN,NaN,4536,NaN,NaN,0.000,668,228,255
669,0,NaN,NaN,4536,NaN,NaN,0.000,669,228,255
670,0,NaN,NaN,4536,NaN,NaN,0.000,670,228,255
671,0,NaN,NaN,4536,NaN,NaN,0.000,671,228,255
672,0,NaN,NaN,4536,NaN,NaN,0.000,672,228,255
673,0,NaN,NaN,4536,NaN,NaN,0.000,673,228,255
674,1,0.500,0.500,4536,1.128,1.128,0.000,674,228,255
675,0,NaN,NaN,4536,NaN,NaN,0.000,675,228,255
676,0,NaN,NaN,4536,NaN,NaN,0.000,676,228,255
677,1,1295.500,0.500,4536,1.128,1.128,90.000,677,228,255
678,0,NaN,NaN,4536,NaN,NaN,0.000,678,228,255
679,0,NaN,NaN,4536,NaN,NaN,0.000,679,228,255
680,0,NaN,NaN,4536,NaN,NaN,0.000,680,228,255
681,0,NaN,NaN,4536,NaN,NaN,0.000,681,228,255
682,0,NaN,NaN,4536,NaN,NaN,0.000,682,228,255
683,0,NaN,NaN,4536,NaN,NaN,0.000,683,228,255
684,0,NaN,NaN,4536,NaN,NaN,0.000,684,228,255
685,0,NaN,NaN,4536,NaN,NaN,0.000,685,228,255
686,0,NaN,NaN,4536,NaN,NaN,0.000,686,228,255
687,0,NaN,NaN,4536,NaN,NaN,0.000,687,228,255
688,0,NaN,NaN,4536,NaN,NaN,0.000,688,228,255
689,0,NaN,NaN,4536,NaN,NaN,0.000,689,228,255
690,0,NaN,NaN,4536,NaN,NaN,0.000,690,228,255
691,0,NaN,NaN,4536,NaN,NaN,0.000,691,228,255
692,0,NaN,NaN,4536,NaN,NaN,0.000,692,228,255
693,0,NaN,NaN,4536,NaN,NaN,0.000,693,228,255
694,0,NaN,NaN,4536,NaN,NaN,0.000,694,228,255
695,1,0.500,971.500,4536,1.128,1.128,0.000,695,228,255
696,0,NaN,NaN,4536,NaN,NaN,0.000,696,228,255
697,0,NaN,NaN,4536,NaN,NaN,0.000,697,228,255
698,2,445.000,378.000,4536,2.596,0.981,45.000,698,228,255
699,0,NaN,NaN,4536,NaN,NaN,0.000,699,228,255
