"time","Fs_418","Fs_584","Fs_114","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2023-10-31 20:02:00,10.882,10.4492,17.8658333333333,26.695,43.8343333333333,9.211,36.1616666666667,13.1215,25.1901666666667,26.2758333333333,30.5981666666667,20.8388333333333,14.8145,35.8015,31.63,32.124,33.4986666666667,21.7133333333333
2023-10-31 21:02:00,10.8832,10.4493333333333,17.8658,26.6938333333333,43.8346666666667,9.212,36.1611666666667,13.122,25.19,26.2766666666667,30.6021666666667,20.8428333333333,14.8143333333333,35.7993333333333,31.63,32.1246666666667,33.4985,21.7126666666667
2023-10-31 22:02:00,10.8841666666667,10.4503333333333,17.8658333333333,26.6941666666667,43.8353333333333,9.21033333333333,36.1625,13.1225,25.192,26.2751666666667,30.6056,20.8451666666667,14.8146666666667,35.799,31.6316666666667,32.1246666666667,33.4978333333333,21.7123333333333
2023-10-31 23:02:00,10.8841666666667,10.451,17.866,26.6935,43.8361666666667,9.211,36.162,13.1221666666667,25.192,26.275,30.606,20.8483333333333,14.814,35.799,31.6318333333333,32.1251666666667,33.4973333333333,21.7118333333333
2023-11-01 00:02:00,10.8836666666667,10.451,17.8656666666667,26.694,43.8378333333333,9.2112,36.161,13.1221666666667,25.1941666666667,26.274,30.607,20.85,14.815,35.7948333333333,31.6341666666667,32.125,33.497,21.7116666666667
2023-11-01 01:02:00,10.8831666666667,10.4526666666667,17.8655,26.6941666666667,43.8386666666667,9.21016666666667,36.1608333333333,13.1236666666667,25.1918333333333,26.2736666666667,30.6073333333333,20.8523333333333,14.816,35.7951666666667,31.6391666666667,32.1258333333333,33.497,21.7106666666667
2023-11-01 02:02:00,10.8841666666667,10.4535,17.8656666666667,26.694,43.8408333333333,9.21033333333333,36.1618333333333,13.1246666666667,25.1918333333333,26.2725,30.6065,20.8505,14.8161666666667,35.7975,31.6391666666667,32.1261666666667,33.4976666666667,21.71
2023-11-01 03:02:00,10.8843333333333,10.4536666666667,17.8658333333333,26.6941666666667,43.84,9.21,36.1615,13.1243333333333,25.1926666666667,26.2733333333333,30.6071666666667,20.8501666666667,14.815,35.7958,31.639,32.125,33.4973333333333,21.7081666666667
2023-11-01 04:02:00,10.886,10.4553333333333,17.8666666666667,26.694,43.8408333333333,9.21066666666667,36.1616666666667,13.1253333333333,25.1933333333333,26.273,30.607,20.853,14.8153333333333,35.7948333333333,31.6393333333333,32.125,33.4971666666667,21.7038333333333
2023-11-01 05:02:00,10.885,10.4565,17.8665,26.6936666666667,43.8408333333333,9.211,36.1618333333333,13.1253333333333,25.1943333333333,26.2743333333333,30.607,20.853,14.816,35.7946666666667,31.64,32.1251666666667,33.4973333333333,21.7021666666667
2023-11-01 06:02:00,10.885,10.4561666666667,17.866,26.6945,43.84,9.211,36.1611666666667,13.1243333333333,25.195,26.2743333333333,30.6076666666667,20.8533333333333,14.816,35.7946666666667,31.64,32.1258333333333,33.4978333333333,21.7023333333333
