"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-05 02:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.0715,25.0103333333333,27.5476666666667,36.0166666666667,33.2966666666667
2023-05-05 03:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.0715,25.0103333333333,27.5476666666667,36.0258333333333,33.3041666666667
2023-05-05 04:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0328333333333,33.311
2023-05-05 05:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0365,33.3118333333333
2023-05-05 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0388,33.3046
2023-05-05 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0438333333333,33.301
2023-05-05 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.3018333333333
2023-05-05 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.3061666666667
2023-05-05 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.3061666666667
2023-05-05 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.308
2023-05-05 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.304
2023-05-05 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.3054
2023-05-05 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.3446666666667
2023-05-05 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.467
2023-05-05 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.5633333333333
2023-05-05 17:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.59
2023-05-05 18:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.604
2023-05-05 19:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.6065
2023-05-05 20:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.6158333333333
2023-05-05 21:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.628
2023-05-05 22:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.6355
2023-05-05 23:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.7173333333333
2023-05-06 00:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.7605
2023-05-06 01:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8108333333333
2023-05-06 02:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8496666666667
2023-05-06 03:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8733333333333
2023-05-06 04:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8786
2023-05-06 05:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8788333333333
2023-05-06 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8778333333333
2023-05-06 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8745
2023-05-06 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8723333333333
2023-05-06 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8745
2023-05-06 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8781666666667
2023-05-06 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.88
2023-05-06 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8775
2023-05-06 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.877
2023-05-06 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8795
2023-05-06 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8808333333333
2023-05-06 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8815
2023-05-06 17:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8828333333333
2023-05-06 18:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8853333333333
2023-05-06 19:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8866666666667
2023-05-06 20:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8881666666667
2023-05-06 21:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8871666666667
2023-05-06 22:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8861666666667
2023-05-06 23:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8873333333333
2023-05-07 00:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8868333333333
2023-05-07 01:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8873333333333
2023-05-07 02:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.886
2023-05-07 03:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8845
2023-05-07 04:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8843333333333
2023-05-07 05:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.885
2023-05-07 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8831666666667
2023-05-07 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.8948333333333
2023-05-07 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9083333333333
2023-05-07 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.936
2023-05-07 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9485
2023-05-07 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9496666666667
2023-05-07 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.95
2023-05-07 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,33.9563333333333
