"time","Ap_143","Ap_404","Ap_618","Ap_39","Ap_540","Ap_116"
2023-05-29 19:02:00,12.0868333333333,13.7383333333333,34.7783333333333,27.0126666666667,31.2916666666667,20.2853333333333
2023-05-29 20:02:00,12.0868333333333,13.7383333333333,34.7805,27.014,31.2966666666667,20.2846666666667
2023-05-29 21:02:00,12.0868333333333,13.7383333333333,34.7823333333333,27.0156666666667,31.2918333333333,20.2851666666667
2023-05-29 22:02:00,12.0868333333333,13.7383333333333,34.7896,27.0191666666667,31.2796666666667,20.2826666666667
2023-05-29 23:02:00,12.0868333333333,13.7383333333333,34.812,27.0203333333333,31.288,20.282
2023-05-30 00:02:00,12.0868333333333,13.7383333333333,34.8161666666667,27.0515,31.305,20.2835
2023-05-30 01:02:00,12.0868333333333,13.7383333333333,34.822,27.0566666666667,31.319,20.2831666666667
2023-05-30 02:02:00,12.0868333333333,13.7383333333333,34.8831666666667,27.056,31.3716666666667,20.2808333333333
2023-05-30 03:02:00,12.0868333333333,13.7383333333333,34.8963333333333,27.0566666666667,31.4131666666667,20.2795
2023-05-30 04:02:00,12.0868333333333,13.7383333333333,34.904,27.058,31.4376666666667,20.2781666666667
2023-05-30 05:02:00,12.0868333333333,13.7383333333333,34.9045,27.0593333333333,31.4435,20.2788333333333
2023-05-30 06:02:00,12.0868333333333,13.7383333333333,34.9035,27.058,31.4413333333333,20.2801666666667
2023-05-30 07:02:00,12.0868333333333,13.7383333333333,34.8996666666667,27.0553333333333,31.4366666666667,20.281
2023-05-30 08:02:00,12.0868333333333,13.7383333333333,34.894,27.0531666666667,31.432,20.2818333333333
2023-05-30 09:02:00,12.0868333333333,13.7383333333333,34.8853333333333,27.0528333333333,31.431,20.2861666666667
2023-05-30 10:02:00,12.0868333333333,13.7383333333333,34.8811666666667,27.0493333333333,31.429,20.2881666666667
2023-05-30 11:02:00,12.0868333333333,13.7383333333333,34.8773333333333,27.0468333333333,31.433,20.2871666666667
2023-05-30 12:02:00,12.0868333333333,13.7383333333333,34.8761666666667,27.0356,31.4326666666667,20.2863333333333
2023-05-30 13:02:00,12.0868333333333,13.7383333333333,34.8708333333333,27.0338333333333,31.4395,20.2878333333333
2023-05-30 14:02:00,12.0868333333333,13.7383333333333,34.8706666666667,27.0255,31.439,20.2885
2023-05-30 15:02:00,12.0868333333333,13.7383333333333,34.8703333333333,27.0233333333333,31.4423333333333,20.2895
2023-05-30 16:02:00,12.0868333333333,13.7383333333333,34.8695,27.0343333333333,31.4326666666667,20.2901666666667
2023-05-30 17:02:00,12.0868333333333,13.7383333333333,34.878,27.0471666666667,31.4313333333333,20.2895
2023-05-30 18:02:00,12.0868333333333,13.7383333333333,34.8815,27.05,31.4376666666667,20.2891666666667
2023-05-30 19:02:00,12.0868333333333,13.7383333333333,34.8893333333333,27.0521666666667,31.4404,20.2883333333333
2023-05-30 20:02:00,12.0868333333333,13.7383333333333,34.897,27.0545,31.4486666666667,20.287
2023-05-30 21:02:00,12.0868333333333,13.7383333333333,34.8995,27.0595,31.4843333333333,20.286
2023-05-30 22:02:00,12.0868333333333,13.7383333333333,34.9031666666667,27.0655,31.5175,20.2836666666667
2023-05-30 23:02:00,12.0868333333333,13.7383333333333,34.9283333333333,27.0703333333333,31.5231666666667,20.2821666666667
2023-05-31 00:02:00,12.0868333333333,13.7383333333333,34.9418333333333,27.071,31.5348333333333,20.2835
2023-05-31 01:02:00,12.0868333333333,13.7383333333333,34.9496666666667,27.0725,31.5533333333333,20.2813333333333
2023-05-31 02:02:00,12.0868333333333,13.7383333333333,34.9711666666667,27.0785,31.6065,20.2806666666667
2023-05-31 03:02:00,12.0868333333333,13.7383333333333,34.9851666666667,27.073,31.636,20.2803333333333
2023-05-31 04:02:00,12.0868333333333,13.7383333333333,34.9863333333333,27.0728333333333,31.6403333333333,20.281
2023-05-31 05:02:00,12.0868333333333,13.7383333333333,34.9808333333333,27.0706666666667,31.633,20.2826666666667
2023-05-31 06:02:00,12.0868333333333,13.7383333333333,34.981,27.0668333333333,31.6245,20.2823333333333
2023-05-31 07:02:00,12.0868333333333,13.7383333333333,34.9835,27.0606666666667,31.6245,20.2838
2023-05-31 08:02:00,12.0868333333333,13.7383333333333,34.9775,27.0648333333333,31.6246666666667,20.2855
2023-05-31 09:02:00,12.0868333333333,13.7383333333333,34.9798333333333,27.067,31.623,20.2898333333333
2023-05-31 10:02:00,12.082,13.7383333333333,34.9733333333333,27.0591666666667,31.622,20.2913333333333
2023-05-31 11:02:00,12.077,13.7296666666667,34.9693333333333,27.0593333333333,31.6181666666667,20.2873333333333
2023-05-31 12:02:00,12.0761666666667,13.7251666666667,34.963,27.0566666666667,31.6183333333333,20.2866
2023-05-31 13:02:00,12.0746666666667,13.7226666666667,34.963,27.0573333333333,31.6196666666667,20.288
2023-05-31 14:02:00,12.0728333333333,13.7211666666667,34.9591666666667,27.0563333333333,31.6208333333333,20.2868333333333
2023-05-31 15:02:00,12.0698333333333,13.7205,34.9586666666667,27.0563333333333,31.6208333333333,20.286
2023-05-31 16:02:00,12.0721666666667,13.7216666666667,34.96,27.0566666666667,31.6205,20.2881666666667
2023-05-31 17:02:00,12.0728333333333,13.7228333333333,34.9626666666667,27.0618333333333,31.622,20.2885
2023-05-31 18:02:00,12.0738333333333,13.7246666666667,34.969,27.0653333333333,31.6238333333333,20.2885
2023-05-31 19:02:00,12.0755,13.727,34.9761666666667,27.0696666666667,31.6391666666667,20.2865
2023-05-31 20:02:00,12.0765,13.7276666666667,34.9791666666667,27.0713333333333,31.6503333333333,20.2853333333333
2023-05-31 21:02:00,12.0773333333333,13.7285,34.9828333333333,27.0738333333333,31.6553333333333,20.2853333333333
2023-05-31 22:02:00,12.0778333333333,13.7281666666667,34.9873333333333,27.0748333333333,31.6618333333333,20.2843333333333
2023-05-31 23:02:00,12.0805,13.7283333333333,34.9851666666667,27.077,31.6693333333333,20.2856666666667
2023-06-01 00:02:00,12.0823333333333,13.7288333333333,34.988,27.076,31.682,20.2855
2023-06-01 01:02:00,12.0838333333333,13.7285,34.9871666666667,27.0746666666667,31.6945,20.2846666666667
2023-06-01 02:02:00,12.0878333333333,13.7288333333333,34.9926666666667,27.0735,31.6971666666667,20.2843333333333
2023-06-01 03:02:00,12.0911666666667,13.729,35.0071666666667,27.0723333333333,31.7013333333333,20.2846666666667
2023-06-01 04:02:00,12.0941428571429,13.729,35.0185,27.0725,31.7048333333333,20.284
2023-06-01 05:02:00,12.0926666666667,13.7283333333333,35.0266666666667,27.0695,31.7088333333333,20.2846666666667
2023-06-01 06:02:00,12.0896,13.7273333333333,35.0265,27.0665,31.7075,20.2853333333333
2023-06-01 07:02:00,12.0848571428571,13.7261666666667,35.0273333333333,27.0645,31.7061666666667,20.2863333333333
2023-06-01 08:02:00,12.0803333333333,13.723,35.021,27.063,31.6988333333333,20.2866666666667
2023-06-01 09:02:00,12.079,13.7226666666667,35.0101666666667,27.065,31.7016666666667,20.2863333333333
2023-06-01 10:02:00,12.0775,13.722,35.0038333333333,27.0605,31.699,20.2866666666667
2023-06-01 11:02:00,12.0755,13.7196666666667,34.9926666666667,27.0535,31.697,20.2866666666667
2023-06-01 12:02:00,12.0745,13.716,34.9843333333333,27.056,31.6988333333333,20.2853333333333
2023-06-01 13:02:00,12.0743333333333,13.7133333333333,34.9858333333333,27.0568333333333,31.7015,20.2848333333333
2023-06-01 14:02:00,12.0745,13.7135,34.9856666666667,27.0588333333333,31.7033333333333,20.2871666666667
2023-06-01 15:02:00,12.0758333333333,13.7131666666667,34.9916666666667,27.0593333333333,31.7122,20.2868333333333
2023-06-01 16:02:00,12.0785,13.7145,35.0031666666667,27.062,31.7223333333333,20.2875
2023-06-01 17:02:00,12.0806666666667,13.7175,35.0263333333333,27.0732,31.7443333333333,20.2873333333333
2023-06-01 18:02:00,12.087,13.7186666666667,35.0845,27.084,31.7856666666667,20.2855
2023-06-01 19:02:00,12.1022,13.7178333333333,35.1088333333333,27.1101666666667,31.8325,20.2826666666667
2023-06-01 20:02:00,12.1212,13.7215,35.1361666666667,27.1313333333333,31.883,20.2815
2023-06-01 21:02:00,12.1283333333333,13.726,35.1606666666667,27.1455,31.8876666666667,20.2825
2023-06-01 22:02:00,12.1355,13.7255,35.1755,27.155,31.9006666666667,20.2806666666667
2023-06-01 23:02:00,12.143,13.7255,35.2318333333333,27.1746666666667,31.9526666666667,20.2773333333333
2023-06-02 00:02:00,12.1482857142857,13.7275,35.2838333333333,27.1718333333333,31.9773333333333,20.2756666666667
2023-06-02 01:02:00,12.1535,13.7265,35.2993333333333,27.1906666666667,32.023,20.2766666666667
2023-06-02 02:02:00,12.1585,13.7286666666667,35.3363333333333,27.2133333333333,32.0438333333333,20.2758333333333
2023-06-02 03:02:00,12.1702,13.7296666666667,35.3465,27.233,32.0783333333333,20.2731666666667
2023-06-02 04:02:00,12.1702857142857,13.7296666666667,35.346,27.2355,32.0915,20.2726666666667
2023-06-02 05:02:00,12.1715,13.7306666666667,35.3456666666667,27.2503333333333,32.1218333333333,20.2716666666667
2023-06-02 06:02:00,12.1716666666667,13.7311666666667,35.3495,27.2611666666667,32.133,20.272
2023-06-02 07:02:00,12.171,13.7306666666667,35.352,27.2645,32.1345,20.2731666666667
2023-06-02 08:02:00,12.1683333333333,13.7291666666667,35.357,27.2621666666667,32.1333333333333,20.2726666666667
2023-06-02 09:02:00,12.161,13.7251666666667,35.3578333333333,27.2523333333333,32.1266666666667,20.2768333333333
2023-06-02 10:02:00,12.1498333333333,13.7223333333333,35.355,27.2423333333333,32.1236666666667,20.283
2023-06-02 11:02:00,12.1425,13.7208333333333,35.352,27.2421666666667,32.1223333333333,20.2833333333333
2023-06-02 12:02:00,12.1488,13.7201666666667,35.3505,27.2428,32.122,20.2843333333333
2023-06-02 13:02:00,12.1535,13.7188333333333,35.3483333333333,27.2433333333333,32.1246666666667,20.2858333333333
2023-06-02 14:02:00,12.1517142857143,13.7178333333333,35.3478333333333,27.244,32.1313333333333,20.2863333333333
2023-06-02 15:02:00,12.1553333333333,13.7158,35.3478333333333,27.2445,32.1421666666667,20.287
2023-06-02 16:02:00,12.1558,13.7161666666667,35.348,27.2445,32.1425,20.2866666666667
2023-06-02 17:02:00,12.158,13.7186,35.3473333333333,27.2601666666667,32.1486666666667,20.2866666666667
2023-06-02 18:02:00,12.1601666666667,13.7191666666667,35.3473333333333,27.268,32.152,20.2885
2023-06-02 19:02:00,12.1625714285714,13.7208333333333,35.3488333333333,27.273,32.1583333333333,20.2873333333333
2023-06-02 20:02:00,12.1646666666667,13.7213333333333,35.3463333333333,27.2906666666667,32.1588333333333,20.2855
2023-06-02 21:02:00,12.1674,13.7253333333333,35.3508333333333,27.3173333333333,32.182,20.2853333333333
2023-06-02 22:02:00,12.1746,13.7303333333333,35.3621666666667,27.3658333333333,32.2263333333333,20.2856666666667
2023-06-02 23:02:00,12.1945,13.732,35.3723333333333,27.3905,32.2668333333333,20.2813333333333
2023-06-03 00:02:00,12.2021666666667,13.7316666666667,35.4025,27.3926666666667,32.2743333333333,20.277
2023-06-03 01:02:00,12.207,13.7313333333333,35.4348333333333,27.3958333333333,32.2765,20.2721666666667
2023-06-03 02:02:00,12.2091666666667,13.7308333333333,35.4463333333333,27.3973333333333,32.283,20.2733333333333
2023-06-03 03:02:00,12.2108333333333,13.7298333333333,35.4563333333333,27.399,32.2883333333333,20.2745
2023-06-03 04:02:00,12.2118,13.73,35.4601666666667,27.3976666666667,32.2908333333333,20.2726666666667
2023-06-03 05:02:00,12.2104285714286,13.7298333333333,35.4635,27.3993333333333,32.2878333333333,20.274
2023-06-03 06:02:00,12.2046666666667,13.7293333333333,35.4643333333333,27.397,32.283,20.2758333333333
2023-06-03 07:02:00,12.1981666666667,13.7253333333333,35.4668333333333,27.39,32.2786666666667,20.2801666666667
2023-06-03 08:02:00,12.1801666666667,13.7221666666667,35.467,27.387,32.2761666666667,20.2781666666667
2023-06-03 09:02:00,12.1608,13.7205,35.4686666666667,27.3898333333333,32.2751666666667,20.2846666666667
2023-06-03 10:02:00,12.1571666666667,13.7181666666667,35.465,27.372,32.2758333333333,20.29
2023-06-03 11:02:00,12.1525714285714,13.7163333333333,35.4516666666667,27.3553333333333,32.2731666666667,20.2895
2023-06-03 12:02:00,12.1501666666667,13.712,35.4463333333333,27.3413333333333,32.2731666666667,20.287
2023-06-03 13:02:00,12.1476666666667,13.7098333333333,35.4428333333333,27.3378333333333,32.2715,20.2863333333333
2023-06-03 14:02:00,12.1466,13.7123333333333,35.4401666666667,27.3285,32.2703333333333,20.2863333333333
2023-06-03 15:02:00,12.146,13.7118333333333,35.4368333333333,27.3218333333333,32.2698333333333,20.285
2023-06-03 16:02:00,12.148,13.7113333333333,35.4351666666667,27.3295,32.2731666666667,20.2836666666667
2023-06-03 17:02:00,12.1503333333333,13.7111666666667,35.4376666666667,27.336,32.2746666666667,20.2855
2023-06-03 18:02:00,12.1536666666667,13.712,35.4395,27.3386666666667,32.2773333333333,20.2851666666667
2023-06-03 19:02:00,12.1603333333333,13.7136666666667,35.4418333333333,27.34,32.2815,20.2831666666667
2023-06-03 20:02:00,12.1743333333333,13.714,35.449,27.3393333333333,32.2828333333333,20.2828333333333
2023-06-03 21:02:00,12.1833333333333,13.7158333333333,35.4566666666667,27.3471666666667,32.2871666666667,20.2845
2023-06-03 22:02:00,12.1916666666667,13.7155,35.4601666666667,27.3518333333333,32.2908333333333,20.2833333333333
2023-06-03 23:02:00,12.199,13.7161666666667,35.455,27.3581666666667,32.2923333333333,20.2826666666667
2023-06-04 00:02:00,12.208,13.7165,35.4538333333333,27.3672,32.2935,20.282
2023-06-04 01:02:00,12.2168333333333,13.7166,35.4571666666667,27.3738333333333,32.2935,20.2813333333333
2023-06-04 02:02:00,12.223,13.7171666666667,35.498,27.3803333333333,32.3173333333333,20.2828333333333
2023-06-04 03:02:00,12.2254285714286,13.7185,35.5231666666667,27.3868333333333,32.3468333333333,20.2791666666667
2023-06-04 04:02:00,12.2243333333333,13.7181666666667,35.529,27.3905,32.3508333333333,20.279
2023-06-04 05:02:00,12.222,13.7175,35.5323333333333,27.397,32.3565,20.2803333333333
2023-06-04 06:02:00,12.2165,13.7163333333333,35.5325,27.3916666666667,32.3593333333333,20.2798333333333
2023-06-04 07:02:00,12.2071666666667,13.7168333333333,35.53,27.3901666666667,32.3568333333333,20.2796666666667
2023-06-04 08:02:00,12.189,13.7136666666667,35.5301666666667,27.3916666666667,32.3481666666667,20.2838333333333
2023-06-04 09:02:00,12.1708333333333,13.7105,35.5256666666667,27.3906666666667,32.3846666666667,20.2885
2023-06-04 10:02:00,12.1685,13.7092,35.5113333333333,27.3838333333333,32.3943333333333,20.2918333333333
2023-06-04 11:02:00,12.1575,13.7065,35.4995,27.3671666666667,32.386,20.291
2023-06-04 12:02:00,12.1545,13.7038333333333,35.4835,27.3571666666667,32.3834,20.2895
2023-06-04 13:02:00,12.154,13.698,35.468,27.3533333333333,32.384,20.2885
2023-06-04 14:02:00,12.1496666666667,13.6838333333333,35.4666666666667,27.3503333333333,32.3845,20.2878333333333
2023-06-04 15:02:00,12.1506666666667,13.6831666666667,35.469,27.3466666666667,32.384,20.2875
2023-06-04 16:02:00,12.1531666666667,13.6853333333333,35.4683333333333,27.3522,32.3891666666667,20.2868333333333
2023-06-04 17:02:00,12.1546666666667,13.6881666666667,35.4858333333333,27.3551666666667,32.4001666666667,20.287
2023-06-04 18:02:00,12.1621666666667,13.6925,35.5038333333333,27.3601666666667,32.406,20.288
2023-06-04 19:02:00,12.172,13.6928,35.526,27.366,32.4086666666667,20.2856666666667
2023-06-04 20:02:00,12.1821428571429,13.6938333333333,35.5385,27.3675,32.4106666666667,20.2828333333333
2023-06-04 21:02:00,12.1896,13.6933333333333,35.5362,27.3676666666667,32.4131666666667,20.2823333333333
2023-06-04 22:02:00,12.1964,13.6936,35.5311666666667,27.3743333333333,32.4146666666667,20.2825
2023-06-04 23:02:00,12.2102857142857,13.6941666666667,35.547,27.3888333333333,32.4196666666667,20.2832
2023-06-05 00:02:00,12.2155,13.6938333333333,35.5845,27.3961666666667,32.4248333333333,20.2828333333333
2023-06-05 01:02:00,12.2196666666667,13.6943333333333,35.5961666666667,27.4,32.4308333333333,20.2806666666667
2023-06-05 02:02:00,12.224,13.6946666666667,35.6193333333333,27.4021666666667,32.4536666666667,20.2805
2023-06-05 03:02:00,12.2301666666667,13.6948333333333,35.651,27.408,32.4688333333333,20.28
2023-06-05 04:02:00,12.2468333333333,13.695,35.6525,27.4095,32.4765,20.2821666666667
2023-06-05 05:02:00,12.246,13.6953333333333,35.653,27.4136666666667,32.4748333333333,20.2818333333333
2023-06-05 06:02:00,12.2432857142857,13.6945,35.654,27.4148333333333,32.463,20.2826666666667
2023-06-05 07:02:00,12.2348333333333,13.6933333333333,35.6535,27.4085,32.4523333333333,20.2815
2023-06-05 08:02:00,12.2231666666667,13.6915,35.648,27.4025,32.4501666666667,20.2826666666667
2023-06-05 09:02:00,12.2055,13.6766,35.6266666666667,27.4011666666667,32.4513333333333,20.2865
2023-06-05 10:02:00,12.2003333333333,13.6306666666667,35.6173333333333,27.3958333333333,32.4581666666667,20.29
2023-06-05 11:02:00,12.1885,13.6118333333333,35.6133333333333,27.3866666666667,32.4598333333333,20.2863333333333
2023-06-05 12:02:00,12.1903333333333,13.593,35.6115,27.388,32.4591666666667,20.285
2023-06-05 13:02:00,12.1898333333333,13.5871666666667,35.6075,27.3903333333333,32.4585,20.2848333333333
