"sample_id","campaign","date","leaf_area_cm2","leaf_mass_no_wax_g","leaf_mass_g","petri_dish_mass_g","dry_weight_g","elapsed_time_min","year"
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.954,7.5403,0.1899,4.9999999999999,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9531,7.5403,0.1899,9.99999999999996,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9508,7.5403,0.1899,16.9999999999999,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9481,7.5403,0.1899,28.9999999999999,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9453,7.5403,0.1899,39,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9407,7.5403,0.1899,57,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9368,7.5403,0.1899,75,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9325,7.5403,0.1899,94,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.927,7.5403,0.1899,118,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9215,7.5403,0.1899,145,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9162,7.5403,0.1899,169,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9111,7.5403,0.1899,194,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.9058,7.5403,0.1899,218,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8985,7.5403,0.1899,254,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.892,7.5403,0.1899,286,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8847,7.5403,0.1899,326,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.874,7.5403,0.1899,377,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8667,7.5403,0.1899,416,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8595,7.5403,0.1899,455,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8519,7.5403,0.1899,497,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8467,7.5403,0.1899,528,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8371,7.5403,0.1899,582,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8288,7.5403,0.1899,631,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.8099,7.5403,0.1899,751,2023
"FASY_04",4,"2023-09-19",38.5487,7.9508,7.7953,7.5403,0.1899,854,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.8992,11.6898,0.8703,0,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.8785,11.6898,0.8703,5.99999999999998,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.8586,11.6898,0.8703,12,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.8203,11.6898,0.8703,24,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.7937,11.6898,0.8703,34,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.7472,11.6898,0.8703,49,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.7103,11.6898,0.8703,69,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.6813,11.6898,0.8703,88,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.6507,11.6898,0.8703,111,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.607,11.6898,0.8703,138,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.572,11.6898,0.8703,163,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.5413,11.6898,0.8703,187,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.5137,11.6898,0.8703,212,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.4802,11.6898,0.8703,247,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.4551,11.6898,0.8703,279,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.426,11.6898,0.8703,314,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.394,11.6898,0.8703,370,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.3724,11.6898,0.8703,409,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.3505,11.6898,0.8703,449,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.3292,11.6898,0.8703,491,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.3137,11.6898,0.8703,522,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.287,11.6898,0.8703,576,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.2647,11.6898,0.8703,625,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.2124,11.6898,0.8703,745,2023
"FREX_05",4,"2023-09-19",137.3557,13.8995,13.1683,11.6898,0.8703,848,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5962,12.6105,0.3411,0,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.591,12.6105,0.3411,4.99999999999998,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5841,12.6105,0.3411,11,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5754,12.6105,0.3411,18.9999999999999,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5641,12.6105,0.3411,28.9999999999999,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5445,12.6105,0.3411,47.9999999999999,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.528,12.6105,0.3411,67,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5154,12.6105,0.3411,86,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.5024,12.6105,0.3411,110,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4887,12.6105,0.3411,136,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4776,12.6105,0.3411,161,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4667,12.6105,0.3411,185,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4559,12.6105,0.3411,211,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.441,12.6105,0.3411,246,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4281,12.6105,0.3411,278,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.4129,12.6105,0.3411,318,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.3936,12.6105,0.3411,368,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.3795,12.6105,0.3411,407,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.365,12.6105,0.3411,448,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.3512,12.6105,0.3411,489,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.341,12.6105,0.3411,521,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.3257,12.6105,0.3411,577,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.3123,12.6105,0.3411,624,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.2872,12.6105,0.3411,743,2023
"FREX_06",4,"2023-09-19",91.724,13.5899,13.2676,12.6105,0.3411,847,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.251,11.69,0.5503,0,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.2433,11.69,0.5503,3.99999999999999,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.2286,11.69,0.5503,11,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.2058,11.69,0.5503,24,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.1899,11.69,0.5503,34,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.1706,11.69,0.5503,47,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.1477,11.69,0.5503,65.9999999999999,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.1284,11.69,0.5503,84.9999999999999,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.1083,11.69,0.5503,109,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.0871,11.69,0.5503,135,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.0689,11.69,0.5503,160,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.0513,11.69,0.5503,184,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.034,11.69,0.5503,209,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,13.0094,11.69,0.5503,245,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.9886,11.69,0.5503,276,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.9631,11.69,0.5503,317,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.9306,11.69,0.5503,367,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.9072,11.69,0.5503,406,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.8825,11.69,0.5503,446,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.8586,11.69,0.5503,488,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.841,11.69,0.5503,519,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.8119,11.69,0.5503,573,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.7862,11.69,0.5503,623,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.7319,11.69,0.5503,742,2023
"FREX_07",4,"2023-09-19",126.9056,13.2425,12.6863,11.69,0.5503,846,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.9793,11.6487,0.5436,0,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.9676,11.6487,0.5436,5.00000000000006,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.956,11.6487,0.5436,11,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.9307,11.6487,0.5436,23.0000000000001,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.9126,11.6487,0.5436,33,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.8922,11.6487,0.5436,46.0000000000001,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.8691,11.6487,0.5436,84,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.8501,11.6487,0.5436,108,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.829,11.6487,0.5436,135,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.8075,11.6487,0.5436,159,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.771,11.6487,0.5436,184,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.7535,11.6487,0.5436,209,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.7296,11.6487,0.5436,244,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.7101,11.6487,0.5436,276,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6863,11.6487,0.5436,317,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6589,11.6487,0.5436,367,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6397,11.6487,0.5436,406,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6292,11.6487,0.5436,446,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6196,11.6487,0.5436,493,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6123,11.6487,0.5436,519,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.6,11.6487,0.5436,573,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.5889,11.6487,0.5436,622,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.5645,11.6487,0.5436,742,2023
"FREX_08",4,"2023-09-19",82.0621,12.9767,12.5446,11.6487,0.5436,845,2023
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.9397,12.6049,0.330500000000001,0,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.9252,12.6049,0.330500000000001,2,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.893,12.6049,0.330500000000001,8,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8762,12.6049,0.330500000000001,16,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8685,12.6049,0.330500000000001,24,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8617,12.6049,0.330500000000001,35,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8561,12.6049,0.330500000000001,47,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.852,12.6049,0.330500000000001,56,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8483,12.6049,0.330500000000001,65,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8431,12.6049,0.330500000000001,77,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8339,12.6049,0.330500000000001,93,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8255,12.6049,0.330500000000001,109,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.8119,12.6049,0.330500000000001,143,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7974,12.6049,0.330500000000001,186,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7696,12.6049,0.330500000000001,275,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7474,12.6049,0.330500000000001,355,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7299,12.6049,0.330500000000001,421,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7218,12.6049,0.330500000000001,454,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7155,12.6049,0.330500000000001,480,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7063,12.6049,0.330500000000001,510,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.7015,12.6049,0.330500000000001,540,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.6946,12.6049,0.330500000000001,569,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.6879,12.6049,0.330500000000001,600,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.681,12.6049,0.330500000000001,628,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.6751,12.6049,0.330500000000001,659,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.6687,12.6049,0.330500000000001,689,2024
"FREX_05",1,"2024-05-29",78.3336,13.9354,13.6242,12.6049,0.330500000000001,909,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7778,12.6338,0.5869,0,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7659,12.6338,0.5869,5,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7508,12.6338,0.5869,11,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7413,12.6338,0.5869,18,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7272,12.6338,0.5869,29,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7189,12.6338,0.5869,39,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7111,12.6338,0.5869,50,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.7049,12.6338,0.5869,59,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.6981,12.6338,0.5869,70,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.688,12.6338,0.5869,87,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.6791,12.6338,0.5869,103,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.6627,12.6338,0.5869,135,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.6411,12.6338,0.5869,180,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.6051,12.6338,0.5869,268,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5747,12.6338,0.5869,349,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5513,12.6338,0.5869,415,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5394,12.6338,0.5869,448,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5313,12.6338,0.5869,474,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5212,12.6338,0.5869,504,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5106,12.6338,0.5869,534,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.5015,12.6338,0.5869,563,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.4921,12.6338,0.5869,592,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.4817,12.6338,0.5869,622,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.4728,12.6338,0.5869,653,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.4635,12.6338,0.5869,683,2024
"FREX_06",1,"2024-05-29",149.973,14.7754,14.3982,12.6338,0.5869,903,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.6311,11.611,0.255800000000001,0,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.6137,11.611,0.255800000000001,9,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.6072,11.611,0.255800000000001,16,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5979,11.611,0.255800000000001,36,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5934,11.611,0.255800000000001,47,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5832,11.611,0.255800000000001,57,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5783,11.611,0.255800000000001,68,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5711,11.611,0.255800000000001,84,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5646,11.611,0.255800000000001,101,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5522,11.611,0.255800000000001,130,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5351,11.611,0.255800000000001,178,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.5061,11.611,0.255800000000001,267,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4831,11.611,0.255800000000001,347,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4659,11.611,0.255800000000001,412,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4578,11.611,0.255800000000001,445,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4523,11.611,0.255800000000001,471,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4384,11.611,0.255800000000001,532,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4322,11.611,0.255800000000001,561,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4257,11.611,0.255800000000001,591,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4193,11.611,0.255800000000001,620,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4135,11.611,0.255800000000001,650,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.4081,11.611,0.255800000000001,681,2024
"FREX_07",1,"2024-05-29",52.3858,12.6285,12.3702,11.611,0.255800000000001,901,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1874,11.6299,0.356100000000001,0,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1843,11.6299,0.356100000000001,4,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1808,11.6299,0.356100000000001,8,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1767,11.6299,0.356100000000001,13,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.175,11.6299,0.356100000000001,18,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1701,11.6299,0.356100000000001,25,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1604,11.6299,0.356100000000001,33,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1604,11.6299,0.356100000000001,38,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1519,11.6299,0.356100000000001,48,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1396,11.6299,0.356100000000001,70,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.1208,11.6299,0.356100000000001,100,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.0966,11.6299,0.356100000000001,149,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.0572,11.6299,0.356100000000001,237,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,13.0238,11.6299,0.356100000000001,317,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9848,11.6299,0.356100000000001,416,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9761,11.6299,0.356100000000001,442,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9648,11.6299,0.356100000000001,472,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.953,11.6299,0.356100000000001,502,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9425,11.6299,0.356100000000001,531,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9318,11.6299,0.356100000000001,561,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9212,11.6299,0.356100000000001,591,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9104,11.6299,0.356100000000001,621,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.9001,11.6299,0.356100000000001,651,2024
"FREX_08",1,"2024-05-29",94.4841,13.1811,12.8251,11.6299,0.356100000000001,871,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4453,3.0751,0.166700000000001,0,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.443,3.0751,0.166700000000001,9,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4353,3.0751,0.166700000000001,36,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4328,3.0751,0.166700000000001,48,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4306,3.0751,0.166700000000001,58,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4281,3.0751,0.166700000000001,68,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4262,3.0751,0.166700000000001,79,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4238,3.0751,0.166700000000001,90,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4205,3.0751,0.166700000000001,104,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4141,3.0751,0.166700000000001,134,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4098,3.0751,0.166700000000001,160,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.4005,3.0751,0.166700000000001,205,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3848,3.0751,0.166700000000001,289,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3708,3.0751,0.166700000000001,368,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3598,3.0751,0.166700000000001,434,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3544,3.0751,0.166700000000001,467,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3507,3.0751,0.166700000000001,493,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3456,3.0751,0.166700000000001,524,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.341,3.0751,0.166700000000001,554,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3367,3.0751,0.166700000000001,583,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3322,3.0751,0.166700000000001,613,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3273,3.0751,0.166700000000001,643,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3239,3.0751,0.166700000000001,673,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.3195,3.0751,0.166700000000001,703,2024
"FASY_01",1,"2024-05-29",7.6758,3.4331,3.2928,3.0751,0.166700000000001,922,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.355,3.0132,0.1532,0,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.351,3.0132,0.1532,10,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3454,3.0132,0.1532,34,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3438,3.0132,0.1532,46,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.342,3.0132,0.1532,56,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3405,3.0132,0.1532,67,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.339,3.0132,0.1532,76,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3373,3.0132,0.1532,88,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3347,3.0132,0.1532,102,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3299,3.0132,0.1532,131,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3274,3.0132,0.1532,158,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3203,3.0132,0.1532,203,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.3089,3.0132,0.1532,286,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2985,3.0132,0.1532,366,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2902,3.0132,0.1532,432,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2859,3.0132,0.1532,465,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2828,3.0132,0.1532,491,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2791,3.0132,0.1532,521,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2791,3.0132,0.1532,551,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2722,3.0132,0.1532,581,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2688,3.0132,0.1532,611,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2646,3.0132,0.1532,641,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2622,3.0132,0.1532,670,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2589,3.0132,0.1532,700,2024
"FASY_02",1,"2024-05-29",17.2398,3.3519,3.2379,3.0132,0.1532,920,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4428,3.075,0.150200000000001,0,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4401,3.075,0.150200000000001,11,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4346,3.075,0.150200000000001,33,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4322,3.075,0.150200000000001,43,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4302,3.075,0.150200000000001,53,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4276,3.075,0.150200000000001,65,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4254,3.075,0.150200000000001,74,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4232,3.075,0.150200000000001,85,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4193,3.075,0.150200000000001,105,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4128,3.075,0.150200000000001,130,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.4089,3.075,0.150200000000001,155,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3995,3.075,0.150200000000001,201,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3836,3.075,0.150200000000001,284,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3696,3.075,0.150200000000001,363,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3584,3.075,0.150200000000001,429,2024
"FASY_03",1,"2024-05-29",23.5443,3.4384,3.3534,3.075,0.150200000000001,463,2024
