"year","campaign","date","species","sample_id","psi_tlp","psi_ft","elasticity_sym","elasticity_tot","capacitance_tlp_sym","capacitance_tlp_tot","capacitance_ft_sym","capacitance_ft_tot","rwc_tot_tlp","rwc_sym_tlp","mean_psi_bar","psi_midday_mpa","pheno_start_doy","doy","leaf_age_d","gmin","p12","p50","p88","T5","T50","T95"
"2023","3",2023-08-09,"FREX","FREX_08",-2.89133314988445,-2.39092884938685,8.98686684700347,9.91015665933362,0.00701138544707627,0.00635816259943254,0.00701138544707627,0.00635816259943254,88.9413936036198,82.6929559979073,-13.385,-1.3385,140,221,81,0.756297450525229,NA,NA,NA,NA,NA,NA
"2023","3",2023-08-09,"FASY","FASY_01",-2.94467680157518,-2.35670527431069,9.39736649794105,8.93141608982864,0.00629828493925591,0.0066268653578971,0.00629828493925591,0.0066268653578971,87.2058294349154,80.0327313697051,-13.73,-1.373,121,221,100,2.9139209550942,-1.639921657,-2.448461779,-4.041881143,NA,NA,NA
"2023","3",2023-08-09,"FASY","FASY_02",-2.73205389451357,-2.12175069241502,9.94108101172688,14.5758195240656,0.00746584715899083,0.0050918983530332,0.00746584715899083,0.0050918983530332,90.8519433357597,77.6613776425075,-13.2,-1.32,121,221,100,2.58848384260109,-3.385278087,-3.715199166,-4.635765338,NA,NA,NA
"2023","3",2023-08-09,"FASY","FASY_03",-2.73834615974078,-2.19495028798187,9.37430708304625,12.0871582757057,0.00787824548493382,0.00611004594850317,0.00787824548493382,0.00611004594850317,89.6789849938873,80.1560562448997,-16.9,-1.69,121,221,100,6.08329159100086,-0.24865823,-3.072432821,-3.375669266,NA,NA,NA
"2023","3",2023-08-09,"FASY","FASY_04",-2.48494442680773,-1.96070812557267,9.64576913345458,14.1653072515114,0.00945241102190939,0.00643655466506958,0.00945241102190939,0.00643655466506958,91.0076891282758,78.9034999906007,-15.465,-1.5465,121,221,100,3.50923180068855,-1.99956448,-2.776230654,-4.062513245,NA,NA,NA
"2023","4",2023-09-18,"FREX","FREX_05",-2.72383613138957,-2.27131944881279,8.85661547388831,8.97544058416643,0.00768828983501355,0.00758650520628934,0.00768828983501355,0.00758650520628934,88.8418378095669,83.3867875764639,-15.205,-1.5205,140,261,121,5.3083931380806,-3.883734743,-4.240847306,-5.096788914,NA,NA,NA
"2023","4",2023-09-18,"FREX","FREX_06",-2.7568997642713,-2.34491158202509,8.65976485275763,9.39212058541917,0.00797118063591661,0.00734962347194056,0.00797118063591661,0.00734962347194056,89.5642293395999,85.0561058626263,-22.25,-2.225,140,261,121,2.72585513686155,-3.722231923,-4.448427529,-5.378406658,NA,NA,NA
"2023","4",2023-09-18,"FREX","FREX_07",-2.52367692057271,-2.11509128999145,8.8597408069812,8.76157283067421,0.00914433706165161,0.00924679367319385,0.00914433706165161,0.00924679367319385,88.8539907685462,83.8099073914523,-16.78,-1.678,140,261,121,3.214859110814,-3.747683681,-3.89572541,-4.640820355,NA,NA,NA
"2023","4",2023-09-18,"FREX","FREX_08",-2.51128869159336,-2.10545485307621,8.80615897687298,8.66583124273801,0.00913583863853996,0.00928377730704835,0.00913583863853996,0.00928377730704835,88.4756132945768,83.8396182853969,-21.355,-2.1355,140,261,121,6.12822531777007,NA,NA,NA,NA,NA,NA
"2023","4",2023-09-18,"FASY","FASY_01",-2.51283041383445,-2.08335780486638,8.89653527311055,9.82870797295896,0.00867915766381938,0.00785601042471621,0.00867915766381938,0.00785601042471621,89.9551471983926,82.9088104551905,-13.365,-1.3365,121,261,140,4.29153212119289,-2.434060053,-2.816580616,-4.156895736,NA,NA,NA
